Ticket_ID,Created_Date,Resolved_Date,Support_Team,Support_Engineer,Application_Module,Issue_Category,Priority,Ticket_Status,Resolution_Days,SLA_Target_Days,SLA_Status,CSAT_Score
TKT04451,2024-01-24,NULL,Infrastructure Support,Meena,Reporting,Access Issue,critical,pending client,NULL,1,NULL,NULL
TKT04452,2024-08-14,2024-08-15,Application Support,Sneha,Payments,Configuration Issue,low,closed,1,5,Met,NULL
TKT04453,2024-05-06,NULL,Database Support,Neha,API Integration,Bug,critical,in progress,NULL,1,NULL,NULL
TKT04454,2024-09-18,NULL,Infrastructure Support,Harish,Orders,Bug,medium,pending client,NULL,3,NULL,NULL
TKT04455,2024-12-17,2024-12-18,Infrastructure Support,Naveen,Reporting,Data Issue,critical,open,1,1,Met,NULL
TKT04456,2024-05-05,NULL,Integration Support,Tarun,API Integration,Performance Issue,medium,pending client,NULL,3,NULL,NULL
TKT04457,2024-03-23,2024-03-23,Infrastructure Support,Naveen,Orders,Access Issue,high,resolved,0,2,Met,4
TKT04458,2024-03-10,NULL,Application Support,Rahul,API Integration,Bug,critical,pending client,NULL,1,NULL,NULL
TKT04459,2024-07-20,NULL,Integration Support,Pooja,Reporting,Bug,low,pending client,NULL,5,NULL,NULL
TKT04460,2024-07-24,2024-07-26,Application Support,Priya,API Integration,Data Issue,low,closed,2,5,Met,5
TKT04461,2024-02-22,2024-02-24,Integration Support,Manish,Payments,Data Issue,critical,closed,2,1,Breached,2
TKT04462,2024-05-31,2024-06-03,Infrastructure Support,Kiran,Payments,Access Issue,low,closed,3,5,Met,4
TKT04463,2024-05-25,NULL,Application Support,Priya,Login,Configuration Issue,high,in progress,NULL,2,NULL,NULL
TKT04464,2024-01-11,NULL,Database Support,Anjali,User Management,Access Issue,critical,in progress,NULL,1,NULL,NULL
TKT04465,2024-09-26,2024-09-30,Infrastructure Support,Naveen,API Integration,Configuration Issue,high,resolved,4,2,Breached,1
TKT04466,2024-04-12,2024-04-17,Infrastructure Support,Kiran,Payments,Performance Issue,low,pending client,5,5,Met,NULL
TKT04467,2024-05-05,2024-05-07,Application Support,Sneha,User Management,Performance Issue,high,resolved,2,2,Met,3
TKT04468,2024-10-11,2024-10-14,Infrastructure Support,Lakshmi,Payments,Performance Issue,low,resolved,3,5,Met,3
TKT04469,2024-09-26,2024-09-28,Infrastructure Support,Lakshmi,Login,Configuration Issue,high,resolved,2,2,Met,5
TKT04470,2024-01-15,2024-01-19,Infrastructure Support,Lakshmi,User Management,Access Issue,medium,pending client,4,3,Breached,NULL
TKT04471,2024-05-18,NULL,Application Support,Priya,User Management,Bug,critical,in progress,NULL,1,NULL,NULL
TKT04472,2024-08-10,2024-08-12,Integration Support,Divya,API Integration,Bug,critical,in progress,2,1,Breached,NULL
TKT04473,2024-04-23,2024-04-23,Database Support,Anjali,API Integration,Access Issue,high,resolved,0,2,Met,4
TKT04474,2024-05-17,NULL,Infrastructure Support,Naveen,Login,Performance Issue,medium,in progress,NULL,3,NULL,NULL
TKT04475,2024-05-27,2024-05-28,Application Support,Rahul,API Integration,Access Issue,critical,closed,1,1,Met,4
TKT04476,2024-01-22,2024-01-26,Application Support,Rahul,Reporting,Performance Issue,low,closed,4,5,Met,4
TKT04477,2024-07-16,2024-07-19,Infrastructure Support,Naveen,Reporting,Performance Issue,critical,resolved,3,1,Breached,2
TKT04478,2024-12-02,2024-12-08,Database Support,Anjali,Reporting,Access Issue,low,resolved,6,5,Breached,1
TKT04479,2024-12-21,NULL,Integration Support,Manish,User Management,Access Issue,high,in progress,NULL,2,NULL,NULL
TKT04480,2024-07-21,2024-07-24,Application Support,Priya,Payments,Configuration Issue,low,resolved,3,5,Met,4
TKT04481,2024-10-13,2024-10-17,Integration Support,Tarun,Orders,Configuration Issue,low,resolved,4,5,Met,4
TKT04482,2024-11-13,NULL,Application Support,Sneha,Reporting,Access Issue,critical,pending client,NULL,1,NULL,NULL
TKT04483,2024-09-29,2024-10-03,Database Support,Sandeep,Reporting,Data Issue,low,closed,4,5,Met,3
TKT04484,2024-04-07,NULL,Application Support,Priya,API Integration,Bug,high,pending client,NULL,2,NULL,NULL
TKT04485,2024-09-27,2024-09-29,Integration Support,Pooja,Login,Performance Issue,critical,resolved,2,1,Breached,2
TKT04486,2024-04-26,NULL,Integration Support,Manish,API Integration,Data Issue,medium,pending client,NULL,3,NULL,NULL
TKT04487,2024-02-11,2024-02-16,Infrastructure Support,Kiran,Orders,Configuration Issue,low,resolved,5,5,Met,NULL
TKT04488,2024-11-05,NULL,Database Support,Vikram,"Reporting ",Data Issue,critical,pending client,NULL,1,NULL,NULL
TKT04489,2024-09-02,NULL,Integration Support,Pooja,Login,Bug,low,pending client,NULL,5,NULL,NULL
TKT04490,2024-12-06,2024-12-07,Application Support,Karthik,Payments,Performance Issue,critical,resolved,1,1,Met,NULL
TKT04491,2024-03-18,NULL,Database Support,Sandeep,Payments,Data Issue,critical,in progress,NULL,1,NULL,NULL
TKT04492,2024-11-10,2024-11-13,Database Support,Rohit,"User Management ",Configuration Issue,high,resolved,3,2,Breached,2
TKT04493,2024-07-13,2024-07-14,Integration Support,Divya,Reporting,Configuration Issue,critical,closed,1,1,Met,NULL
TKT04494,2024-05-20,NULL,Infrastructure Support,Harish,API Integration,Data Issue,low,open,NULL,5,NULL,NULL
TKT04495,2024-08-06,2024-08-10,Database Support,Anjali,Reporting,Configuration Issue,high,closed,4,2,Breached,2
TKT04496,2024-12-19,NULL,Integration Support,Tarun,Orders,Data Issue,critical,pending client,NULL,1,NULL,NULL
TKT04497,2024-02-05,2024-02-05,Application Support,Rahul,Login,Data Issue,critical,closed,0,1,Met,NULL
TKT04498,2024-01-22,2024-01-27,Database Support,Rohit,Login,Access Issue,medium,closed,5,3,Breached,1
TKT04499,2024-07-25,NULL,Infrastructure Support,Meena,Orders,Performance Issue,low,pending client,NULL,5,NULL,NULL
TKT04500,2024-07-29,2024-07-29,Integration Support,Tarun,Payments,Data Issue,high,resolved,0,2,Met,3
TKT04501,2024-08-14,2024-08-19,Infrastructure Support,Naveen,User Management,Data Issue,medium,closed,5,3,Breached,2
TKT04502,2024-03-08,2024-03-11,Infrastructure Support,Harish,Orders,Bug,high,closed,3,2,Breached,3
TKT04503,2024-05-26,2024-05-26,Application Support,Amit,User Management,Configuration Issue,critical,in progress,0,1,Met,NULL
TKT04504,2024-08-04,2024-08-07,Infrastructure Support,Harish,Orders,Performance Issue,low,resolved,3,5,Met,4
TKT04505,2024-07-12,2024-07-17,Application Support,Priya,User Management,Data Issue,low,in progress,5,5,Met,NULL
TKT04506,2024-06-13,2024-06-14,Database Support,Vikram,API Integration,Access Issue,high,open,1,2,Met,NULL
TKT04507,2024-12-20,2024-12-28,Database Support,Neha,API Integration,Bug,low,resolved,8,5,Breached,3
TKT04508,2024-09-20,NULL,Integration Support,Manish,User Management,Data Issue,medium,in progress,NULL,3,NULL,NULL
TKT04509,2024-08-18,2024-08-24,Infrastructure Support,Meena,Payments,Configuration Issue,low,closed,6,5,Breached,2
TKT04510,2024-07-27,2024-07-30,Application Support,Priya,User Management,Performance Issue,low,resolved,3,5,Met,NULL
TKT04511,2024-04-14,2024-04-14,Integration Support,Manish,Login,Performance Issue,medium,closed,0,3,Met,NULL
TKT04512,2024-06-12,2024-06-13,Infrastructure Support,Lakshmi,Login,Access Issue,medium,closed,1,3,Met,5
TKT04513,2024-10-17,NULL,Database Support,Sandeep,Orders,Bug,high,pending client,NULL,2,NULL,NULL
TKT04514,2024-02-18,NULL,Infrastructure Support,Kiran,Orders,Performance Issue,high,pending client,NULL,2,NULL,NULL
TKT04515,2024-04-26,2024-04-26,Application Support,Priya,Reporting,Configuration Issue,critical,resolved,0,1,Met,5
TKT04516,2024-01-09,NULL,Infrastructure Support,Lakshmi,Payments,Performance Issue,low,open,NULL,5,NULL,NULL
TKT04517,2024-02-18,2024-02-18,Infrastructure Support,Harish,Login,Configuration Issue,low,pending client,0,5,Met,NULL
TKT04518,2024-10-14,2024-10-21,Application Support,Karthik,Login,Data Issue,low,resolved,7,5,Breached,1
TKT04519,2024-07-17,NULL,Application Support,Priya,Orders,Access Issue,high,pending client,NULL,2,NULL,NULL
TKT04520,2024-10-05,NULL,Database Support,Anjali,User Management,Access Issue,critical,pending client,NULL,1,NULL,NULL
TKT04521,2024-11-20,2024-11-23,Infrastructure Support,Harish,User Management,Data Issue,critical,closed,3,1,Breached,2
TKT04522,2024-01-03,2024-01-03,Integration Support,Pooja,User Management,Bug,high,pending client,0,2,Met,NULL
TKT04523,2024-02-09,NULL,Database Support,Anjali,API Integration,Data Issue,high,pending client,NULL,2,NULL,NULL
TKT04524,2024-07-27,2024-07-29,Database Support,Neha,User Management,Configuration Issue,critical,resolved,2,1,Breached,NULL
TKT04525,2024-04-22,NULL,Infrastructure Support,Lakshmi,Orders,Bug,critical,pending client,NULL,1,NULL,NULL
TKT04526,2024-09-10,2024-09-10,Database Support,Sandeep,API Integration,Performance Issue,critical,resolved,0,1,Met,5
TKT04527,2024-08-11,NULL,Application Support,Priya,Login,Access Issue,low,open,NULL,5,NULL,NULL
TKT04528,2024-06-15,2024-06-16,Database Support,Sandeep,Orders,Configuration Issue,critical,resolved,1,1,Met,5
TKT04529,2024-09-11,2024-09-15,Integration Support,Arjun,Reporting,Data Issue,high,open,4,2,Breached,NULL
TKT04530,2024-01-27,2024-01-28,Application Support,Karthik,Orders,Configuration Issue,medium,closed,1,3,Met,NULL
TKT04531,2024-03-29,2024-03-29,Infrastructure Support,Kiran,API Integration,Access Issue,critical,pending client,0,1,Met,NULL
TKT04532,2024-04-04,2024-04-09,Database Support,Anjali,Reporting,Bug,medium,resolved,5,3,Breached,NULL
TKT04533,2024-11-24,NULL,Integration Support,Tarun,Payments,Data Issue,high,pending client,NULL,2,NULL,NULL
TKT04534,2024-09-22,2024-09-22,Database Support,Rohit,Reporting,Data Issue,critical,resolved,0,1,Met,5
TKT04535,2024-09-23,NULL,Infrastructure Support,Meena,API Integration,Access Issue,critical,in progress,NULL,1,NULL,NULL
TKT04536,2024-04-23,2024-04-26,Application Support,Priya,User Management,Performance Issue,medium,closed,3,3,Met,4
TKT04537,2024-03-06,2024-03-08,Application Support,Rahul,Reporting,Data Issue,critical,in progress,2,1,Breached,NULL
TKT04538,2024-11-09,2024-11-14,Infrastructure Support,Naveen,Login,Configuration Issue,low,resolved,5,5,Met,4
TKT04539,2024-02-20,NULL,Integration Support,Arjun,Payments,Data Issue,high,pending client,NULL,2,NULL,NULL
TKT04540,2024-09-19,2024-09-19,Application Support,Rahul,API Integration,Access Issue,high,resolved,0,2,Met,5
TKT04541,2024-11-01,NULL,Infrastructure Support,Lakshmi,Orders,Performance Issue,high,open,NULL,2,NULL,NULL
TKT04542,2024-06-10,NULL,Database Support,Vikram,Login,Data Issue,low,in progress,NULL,5,NULL,NULL
TKT04543,2024-12-22,2024-12-27,Application Support,Rahul,Login,Performance Issue,low,pending client,5,5,Met,NULL
TKT04544,2024-10-03,2024-10-08,Database Support,Sandeep,API Integration,Access Issue,low,resolved,5,5,Met,5
TKT04545,2024-09-27,2024-10-02,Infrastructure Support,Kiran,User Management,Configuration Issue,low,closed,5,5,Met,5
TKT04546,2024-08-07,2024-08-09,Infrastructure Support,Lakshmi,Reporting,Data Issue,critical,closed,2,1,Breached,3
TKT04547,2024-07-26,2024-07-27,Application Support,Sneha,Reporting,Configuration Issue,high,pending client,1,2,Met,NULL
TKT04548,2024-09-12,2024-09-12,Database Support,Vikram,Reporting,Bug,high,closed,0,2,Met,3
TKT04549,2024-12-01,2024-12-07,Database Support,Sandeep,API Integration,Configuration Issue,low,closed,6,5,Breached,1
TKT04550,2024-08-31,NULL,Application Support,Karthik,Reporting,Access Issue,low,pending client,NULL,5,NULL,NULL
TKT04551,2024-08-13,2024-08-17,Infrastructure Support,Lakshmi,API Integration,Data Issue,low,resolved,4,5,Met,5
TKT04552,2024-05-31,2024-06-02,Database Support,Sandeep,API Integration,Access Issue,high,resolved,2,2,Met,4
TKT04553,2024-05-19,NULL,Application Support,Karthik,Orders,Access Issue,medium,pending client,NULL,3,NULL,NULL
TKT04554,2024-09-08,2024-09-09,Integration Support,Divya,Login,Data Issue,high,closed,1,2,Met,NULL
TKT04555,2024-10-26,NULL,Infrastructure Support,Lakshmi,Reporting,Bug,high,in progress,NULL,2,NULL,NULL
TKT04556,2024-12-01,2024-12-04,Infrastructure Support,Harish,Reporting,Data Issue,critical,closed,3,1,Breached,1
TKT04557,2024-04-10,2024-04-10,Database Support,Anjali,"Orders ",Data Issue,high,pending client,0,2,Met,NULL
TKT04558,2024-10-10,2024-10-15,Application Support,Karthik,Reporting,Configuration Issue,medium,closed,5,3,Breached,1
TKT04559,2024-09-22,2024-09-22,Database Support,Sandeep,User Management,Access Issue,high,resolved,0,2,Met,5
TKT04560,2024-05-17,2024-05-20,Database Support,Anjali,"API Integration ",Performance Issue,low,resolved,3,5,Met,5
TKT04561,2024-12-13,NULL,Infrastructure Support,Kiran,Login,Performance Issue,low,in progress,NULL,5,NULL,NULL
TKT04562,2024-10-16,NULL,Application Support,Sneha,Payments,Data Issue,low,pending client,NULL,5,NULL,NULL
TKT04563,2024-03-12,2024-03-13,Application Support,Priya,Orders,Bug,critical,resolved,1,1,Met,NULL
TKT04564,2024-08-08,2024-08-12,Infrastructure Support,Lakshmi,Login,Configuration Issue,low,closed,4,5,Met,NULL
TKT04565,2024-01-20,2024-01-20,Application Support,Rahul,Payments,Data Issue,critical,resolved,0,1,Met,4
TKT04566,2024-11-28,2024-12-01,Database Support,Vikram,Payments,Configuration Issue,high,resolved,3,2,Breached,NULL
TKT04567,2024-12-07,NULL,Application Support,Karthik,Login,Access Issue,high,pending client,NULL,2,NULL,NULL
TKT04568,2024-06-04,2024-06-06,Infrastructure Support,Harish,User Management,Bug,high,resolved,2,2,Met,5
TKT04569,2024-08-19,NULL,Application Support,Rahul,Reporting,Bug,medium,pending client,NULL,3,NULL,NULL
TKT04570,2024-07-13,2024-07-14,Application Support,Amit,Reporting,Bug,high,in progress,1,2,Met,NULL
TKT04571,2024-03-18,2024-03-24,Application Support,Sneha,User Management,Data Issue,low,pending client,6,5,Breached,NULL
TKT04572,2024-10-28,2024-11-02,Application Support,Amit,Reporting,Configuration Issue,low,in progress,5,5,Met,NULL
TKT04573,2024-07-27,2024-07-30,Infrastructure Support,Meena,User Management,Data Issue,critical,closed,3,1,Breached,NULL
TKT04574,2024-02-16,NULL,Infrastructure Support,Lakshmi,User Management,Access Issue,high,pending client,NULL,2,NULL,NULL
TKT04575,2024-06-20,NULL,Application Support,Rahul,"Payments ",Performance Issue,high,pending client,NULL,2,NULL,NULL
TKT04576,2024-07-08,2024-07-12,Application Support,Sneha,API Integration,Access Issue,medium,pending client,4,3,Breached,NULL
TKT04577,2024-03-01,2024-03-04,Database Support,Neha,User Management,Access Issue,medium,resolved,3,3,Met,4
TKT04578,2024-11-23,2024-11-27,Integration Support,Pooja,User Management,Data Issue,low,closed,4,5,Met,3
TKT04579,2024-09-03,2024-09-03,Infrastructure Support,Meena,Login,Performance Issue,high,resolved,0,2,Met,4
TKT04580,2024-11-16,NULL,Integration Support,Tarun,Payments,Performance Issue,medium,pending client,NULL,3,NULL,NULL
TKT04581,2024-01-18,2024-01-20,Integration Support,Manish,Orders,Data Issue,high,resolved,2,2,Met,NULL
TKT04582,2024-05-01,2024-05-01,Application Support,Priya,User Management,Bug,critical,pending client,0,1,Met,NULL
TKT04583,2024-07-01,2024-07-06,Application Support,Rahul,User Management,Access Issue,low,open,5,5,Met,NULL
TKT04584,2024-10-15,2024-10-21,Application Support,Sneha,"Orders ",Access Issue,low,in progress,6,5,Breached,NULL
TKT04585,2024-04-26,2024-04-27,Database Support,Vikram,Payments,Performance Issue,high,pending client,1,2,Met,NULL
TKT04586,2024-06-10,2024-06-13,Database Support,Rohit,User Management,Access Issue,low,open,3,5,Met,NULL
TKT04587,2024-09-07,2024-09-12,Application Support,Amit,"Payments ",Configuration Issue,low,in progress,5,5,Met,NULL
TKT04588,2024-10-10,2024-10-12,Database Support,Vikram,User Management,Access Issue,high,closed,2,2,Met,NULL
TKT04589,2024-03-08,2024-03-10,Database Support,Neha,Orders,Configuration Issue,medium,open,2,3,Met,NULL
TKT04590,2024-06-21,2024-06-21,Database Support,Anjali,API Integration,Configuration Issue,critical,pending client,0,1,Met,NULL
TKT04591,2024-10-09,2024-10-09,Infrastructure Support,Meena,User Management,Data Issue,high,resolved,0,2,Met,NULL
TKT04592,2024-04-09,NULL,Integration Support,Pooja,Reporting,Configuration Issue,low,pending client,NULL,5,NULL,NULL
TKT04593,2024-07-28,2024-07-29,Infrastructure Support,Lakshmi,User Management,Bug,high,closed,1,2,Met,3
TKT04594,2024-04-27,NULL,Application Support,Rahul,Login,Access Issue,critical,pending client,NULL,1,NULL,NULL
TKT04595,2024-09-15,2024-09-15,Infrastructure Support,Naveen,Reporting,Bug,critical,resolved,0,1,Met,5
TKT04596,2024-07-17,2024-07-19,Database Support,Anjali,User Management,Access Issue,high,resolved,2,2,Met,5
TKT04597,2024-03-08,2024-03-12,Application Support,Karthik,Reporting,Data Issue,medium,open,4,3,Breached,NULL
TKT04598,2024-11-08,2024-11-09,Integration Support,Arjun,Reporting,Access Issue,critical,resolved,1,1,Met,3
TKT04599,2024-05-10,2024-05-15,Application Support,Sneha,Login,Configuration Issue,low,closed,5,5,Met,5
TKT04600,2024-09-15,2024-09-18,Integration Support,Divya,API Integration,Performance Issue,low,resolved,3,5,Met,5
TKT04601,2024-11-05,2024-11-06,Integration Support,Manish,User Management,Configuration Issue,low,resolved,1,5,Met,NULL
TKT04602,2024-03-07,NULL,Integration Support,Arjun,Reporting,Data Issue,high,pending client,NULL,2,NULL,NULL
TKT04603,2024-01-01,NULL,Database Support,Vikram,Reporting,Access Issue,low,open,NULL,5,NULL,NULL
TKT04604,2024-12-29,NULL,Database Support,Anjali,Orders,Access Issue,high,open,NULL,2,NULL,NULL
TKT04605,2024-11-26,2024-11-30,Infrastructure Support,Kiran,"Payments ",Bug,medium,open,4,3,Breached,NULL
TKT04606,2024-02-15,2024-02-15,Integration Support,Tarun,User Management,Configuration Issue,critical,pending client,0,1,Met,NULL
TKT04607,2024-09-10,2024-09-10,Integration Support,Divya,Orders,Bug,medium,resolved,0,3,Met,3
TKT04608,2024-09-10,2024-09-12,Application Support,Rahul,Reporting,Performance Issue,high,open,2,2,Met,NULL
TKT04609,2024-03-03,NULL,Integration Support,Pooja,User Management,Bug,low,open,NULL,5,NULL,NULL
TKT04610,2024-11-19,2024-11-20,Database Support,Sandeep,User Management,Access Issue,high,closed,1,2,Met,3
TKT04611,2024-01-06,NULL,Infrastructure Support,Naveen,Login,Performance Issue,high,open,NULL,2,NULL,NULL
TKT04612,2024-06-10,2024-06-12,Infrastructure Support,Lakshmi,Orders,Access Issue,high,closed,2,2,Met,5
TKT04613,2024-11-06,NULL,Integration Support,Tarun,Reporting,Access Issue,low,open,NULL,5,NULL,NULL
TKT04614,2024-11-22,2024-11-22,Infrastructure Support,Meena,Reporting,Data Issue,critical,closed,0,1,Met,NULL
TKT04615,2024-12-17,2024-12-22,Application Support,Priya,API Integration,Configuration Issue,low,resolved,5,5,Met,NULL
TKT04616,2024-07-01,2024-07-03,Database Support,Neha,"Payments ",Performance Issue,high,closed,2,2,Met,4
TKT04617,2024-10-15,NULL,Database Support,Sandeep,Orders,Access Issue,critical,pending client,NULL,1,NULL,NULL
TKT04618,2024-03-01,2024-03-01,Application Support,Sneha,User Management,Access Issue,critical,open,0,1,Met,NULL
TKT04619,2024-08-03,2024-08-09,Application Support,Karthik,User Management,Data Issue,low,in progress,6,5,Breached,NULL
TKT04620,2024-01-17,2024-01-17,Database Support,Neha,Orders,Performance Issue,critical,closed,0,1,Met,NULL
TKT04621,2024-10-18,NULL,Infrastructure Support,Lakshmi,Login,Configuration Issue,medium,in progress,NULL,3,NULL,NULL
TKT04622,2024-11-20,2024-11-20,Integration Support,Pooja,Payments,Configuration Issue,critical,resolved,0,1,Met,4
TKT04623,2024-07-11,NULL,Application Support,Sneha,API Integration,Configuration Issue,medium,pending client,NULL,3,NULL,NULL
TKT04624,2024-09-25,2024-09-26,Application Support,Rahul,Orders,Bug,medium,resolved,1,3,Met,5
TKT04625,2024-06-29,2024-06-30,Integration Support,Pooja,API Integration,Data Issue,medium,closed,1,3,Met,3
TKT04626,2024-06-07,NULL,Database Support,Anjali,Login,Performance Issue,critical,in progress,NULL,1,NULL,NULL
TKT04627,2024-09-06,NULL,Application Support,Priya,User Management,Configuration Issue,critical,pending client,NULL,1,NULL,NULL
TKT04628,2024-10-01,2024-10-01,Database Support,Sandeep,User Management,Configuration Issue,critical,pending client,0,1,Met,NULL
TKT04629,2024-01-12,2024-01-18,Infrastructure Support,Meena,API Integration,Configuration Issue,low,closed,6,5,Breached,2
TKT04630,2024-07-23,NULL,Infrastructure Support,Lakshmi,User Management,Data Issue,critical,pending client,NULL,1,NULL,NULL
TKT04631,2024-01-12,2024-01-15,Integration Support,Manish,User Management,Access Issue,high,open,3,2,Breached,NULL
TKT04632,2024-07-17,2024-07-17,Database Support,Rohit,Orders,Performance Issue,critical,closed,0,1,Met,3
TKT04633,2024-06-13,NULL,Database Support,Rohit,Orders,Configuration Issue,high,pending client,NULL,2,NULL,NULL
TKT04634,2024-09-25,NULL,Infrastructure Support,Meena,API Integration,Configuration Issue,medium,pending client,NULL,3,NULL,NULL
TKT04635,2024-06-20,2024-06-25,Application Support,Karthik,Reporting,Access Issue,low,pending client,5,5,Met,NULL
TKT04636,2024-06-21,2024-06-23,Application Support,Rahul,User Management,Data Issue,high,open,2,2,Met,NULL
TKT04637,2024-08-16,2024-08-19,Infrastructure Support,Kiran,Login,Performance Issue,high,resolved,3,2,Breached,2
TKT04638,2024-05-06,NULL,Integration Support,Arjun,Reporting,Configuration Issue,critical,open,NULL,1,NULL,NULL
TKT04639,2024-12-02,2024-12-04,Database Support,Vikram,"Reporting ",Access Issue,high,closed,2,2,Met,3
TKT04640,2024-11-24,NULL,Application Support,Rahul,"Orders ",Configuration Issue,high,pending client,NULL,2,NULL,NULL
TKT04641,2024-04-13,2024-04-17,Database Support,Vikram,Payments,Access Issue,low,resolved,4,5,Met,5
TKT04642,2024-02-08,2024-02-11,Application Support,Amit,Login,Configuration Issue,low,closed,3,5,Met,5
TKT04643,2024-12-20,2024-12-22,Database Support,Rohit,User Management,Performance Issue,critical,in progress,2,1,Breached,NULL
TKT04644,2024-10-21,2024-10-23,Infrastructure Support,Meena,"Reporting ",Performance Issue,critical,open,2,1,Breached,NULL
TKT04645,2024-04-17,2024-04-21,Application Support,Karthik,Payments,Access Issue,high,pending client,4,2,Breached,NULL
TKT04646,2024-09-30,2024-09-30,Database Support,Sandeep,Payments,Configuration Issue,critical,closed,0,1,Met,NULL
TKT04647,2024-12-14,2024-12-16,Application Support,Priya,User Management,Data Issue,medium,closed,2,3,Met,NULL
TKT04648,2024-04-10,NULL,Integration Support,Pooja,API Integration,Performance Issue,critical,open,NULL,1,NULL,NULL
TKT04649,2024-12-26,NULL,Integration Support,Divya,Payments,Performance Issue,high,pending client,NULL,2,NULL,NULL
TKT04650,2024-12-27,2024-12-29,Infrastructure Support,Naveen,Orders,Data Issue,low,resolved,2,5,Met,NULL
TKT04651,2024-06-08,NULL,Application Support,Priya,API Integration,Access Issue,critical,in progress,NULL,1,NULL,NULL
TKT04652,2024-04-23,NULL,Infrastructure Support,Meena,Reporting,Configuration Issue,high,pending client,NULL,2,NULL,NULL
TKT04653,2024-02-09,2024-02-10,Application Support,Karthik,Reporting,Bug,high,resolved,1,2,Met,4
TKT04654,2024-03-01,NULL,Application Support,Rahul,Orders,Access Issue,critical,pending client,NULL,1,NULL,NULL
TKT04655,2024-11-01,2024-11-02,Database Support,Rohit,Reporting,Configuration Issue,medium,closed,1,3,Met,5
TKT04656,2024-10-09,2024-10-09,Integration Support,Pooja,Orders,Data Issue,high,in progress,0,2,Met,NULL
TKT04657,2024-06-20,2024-06-20,Database Support,Vikram,Reporting,Access Issue,critical,closed,0,1,Met,5
TKT04658,2024-01-23,NULL,Database Support,Rohit,Login,Configuration Issue,critical,pending client,NULL,1,NULL,NULL
TKT04659,2024-05-01,2024-05-03,Application Support,Karthik,Login,Access Issue,medium,closed,2,3,Met,NULL
TKT04660,2024-08-20,2024-08-23,Infrastructure Support,Meena,Login,Bug,low,closed,3,5,Met,NULL
TKT04661,2024-02-21,2024-02-27,Infrastructure Support,Kiran,Login,Performance Issue,low,pending client,6,5,Breached,NULL
TKT04662,2024-05-10,NULL,Infrastructure Support,Lakshmi,API Integration,Access Issue,high,open,NULL,2,NULL,NULL
TKT04663,2024-07-27,NULL,Integration Support,Tarun,Orders,Configuration Issue,low,open,NULL,5,NULL,NULL
TKT04664,2024-01-12,NULL,Integration Support,Divya,Login,Bug,low,in progress,NULL,5,NULL,NULL
TKT04665,2024-03-20,2024-03-26,Database Support,Anjali,User Management,Configuration Issue,low,closed,6,5,Breached,1
TKT04666,2024-10-22,2024-10-26,Application Support,Karthik,User Management,Access Issue,low,closed,4,5,Met,5
TKT04667,2024-05-05,NULL,Database Support,Neha,Login,Performance Issue,high,pending client,NULL,2,NULL,NULL
TKT04668,2024-04-23,2024-04-23,Integration Support,Divya,Reporting,Data Issue,low,closed,0,5,Met,NULL
TKT04669,2024-07-14,NULL,Infrastructure Support,Lakshmi,Orders,Data Issue,low,open,NULL,5,NULL,NULL
TKT04670,2024-02-05,NULL,Database Support,Vikram,Orders,Bug,critical,open,NULL,1,NULL,NULL
TKT04671,2024-03-23,NULL,Infrastructure Support,Kiran,API Integration,Bug,critical,open,NULL,1,NULL,NULL
TKT04672,2024-04-02,2024-04-08,Database Support,Vikram,Login,Configuration Issue,low,open,6,5,Breached,NULL
TKT04673,2024-08-23,NULL,Database Support,Rohit,Reporting,Performance Issue,high,pending client,NULL,2,NULL,NULL
TKT04674,2024-11-25,2024-11-25,Database Support,Vikram,Payments,Access Issue,critical,closed,0,1,Met,NULL
TKT04675,2024-08-30,2024-09-01,Database Support,Rohit,Payments,Data Issue,medium,resolved,2,3,Met,5
TKT04676,2024-08-07,NULL,Database Support,Neha,Login,Performance Issue,medium,pending client,NULL,3,NULL,NULL
TKT04677,2024-04-01,NULL,Integration Support,Pooja,Reporting,Bug,high,pending client,NULL,2,NULL,NULL
TKT04678,2024-09-08,NULL,Application Support,Rahul,Login,Configuration Issue,low,open,NULL,5,NULL,NULL
TKT04679,2024-05-21,2024-05-27,Infrastructure Support,Lakshmi,User Management,Bug,medium,in progress,6,3,Breached,NULL
TKT04680,2024-08-24,2024-08-27,Database Support,Anjali,Orders,Performance Issue,high,closed,3,2,Breached,NULL
TKT04681,2024-03-12,2024-03-12,Database Support,Vikram,Reporting,Data Issue,critical,closed,0,1,Met,4
TKT04682,2024-02-19,2024-02-21,Infrastructure Support,Meena,Orders,Performance Issue,high,resolved,2,2,Met,5
TKT04683,2024-10-03,2024-10-07,Infrastructure Support,Naveen,User Management,Bug,low,closed,4,5,Met,NULL
TKT04684,2024-05-15,2024-05-16,Database Support,Sandeep,Payments,Data Issue,critical,open,1,1,Met,NULL
TKT04685,2024-01-10,2024-01-12,Infrastructure Support,Kiran,Payments,Configuration Issue,high,resolved,2,2,Met,3
TKT04686,2024-12-31,NULL,Application Support,Amit,User Management,Data Issue,low,pending client,NULL,5,NULL,NULL
TKT04687,2024-09-16,NULL,Integration Support,Pooja,User Management,Performance Issue,high,in progress,NULL,2,NULL,NULL
TKT04688,2024-10-04,2024-10-10,Infrastructure Support,Naveen,API Integration,Configuration Issue,low,resolved,6,5,Breached,2
